variant,instance,run,seed,fitness,deterministic_makespan,final_robust_stdev,final_R,function_evaluations,raw_function_evaluations,runtime_s,generations
hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,6,1005,4230.986040906831,1996.0,31.144801282053315,2.119732485424264,794640,1635876,129600.22278857231,34381
hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,7,1006,4376.642683677551,2041.0,62.09404518203807,2.144361922428981,315876,2031768,129600.4947066307,33252
hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,8,1007,4327.672458377902,2036.0,39.95100211422161,2.1255758636433706,950472,1760304,129600.34310030937,33764
hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,9,1008,4519.256085145264,2118.0,56.93267320442213,2.133737528397197,437904,2272128,129601.8215405941,32247
hpo_with_rl,2c_Hurink_rdata_38_workers.fjs,10,1009,4002.3182664440073,1867.0,43.46694465696255,2.1437162648334267,1182540,2102376,129600.06670689583,32760
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,1,1000,12926.035742887812,6173.0,227.35079184809595,2.0939633473007957,3424080,4999992,129600.56624221802,103239
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,2,1001,12978.316744494456,6115.0,309.00948577861396,2.1223739565812685,3713904,4999992,129600.06319141388,104148
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,3,1002,12946.23312021643,6083.0,295.090053166959,2.1282645274069423,937200,4999992,129600.25011920929,114744
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,4,1003,12731.940081589599,5967.0,278.6090246007173,2.133725503869549,2089344,4999992,129600.42680358887,113999
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,5,1004,12779.466332411886,5994.0,218.98585503459134,2.1320430985004815,4021056,4999992,129600.34546995163,112920
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,6,1005,12983.550053679935,6207.0,173.68884534654268,2.0917593126598897,4926096,4999992,129600.85043001175,111431
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,7,1006,12793.028154087679,6087.0,322.28224880112396,2.101696756051861,806700,4999992,129600.6326417923,113173
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,8,1007,13280.70263900852,6306.0,197.73822702358598,2.106042283382258,1498248,4999992,129600.6342344284,98575
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,9,1008,13568.244898366096,6442.0,314.1829001742376,2.1062162214166555,1737756,4999992,129600.88780331612,98741
hpo_with_rl,2c_Hurink_rdata_50_workers.fjs,10,1009,12906.946899955845,6065.0,205.78958905873554,2.1281033635541378,323244,4999992,129600.26202368736,113529
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,1,1000,2418.842377453429,1135.0,38.43131069812607,2.1311386585492764,2505912,4999992,129600.64202833176,81785
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,2,1001,2440.965426955456,1161.0,34.90364108695993,2.1024680680064223,2864484,4999992,129600.23330640793,77247
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,3,1002,2476.6389872333393,1161.0,31.08852064325524,2.1331946487797926,773220,4999992,129600.28815507889,86394
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,4,1003,2450.360046204575,1144.0,51.969461893360474,2.1419231173116917,2567712,4999992,129600.67204284668,82372
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,5,1004,2386.778078239719,1128.0,33.81368257209021,2.1159380126238645,329400,4999992,129600.30304932594,84340
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,6,1005,2351.0295820736974,1111.0,24.857615807866807,2.116138237690097,1139652,4999992,129600.69427418709,81231
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,7,1006,2452.8718255754393,1139.0,45.40673496245187,2.1535310145526245,1066500,4999992,129600.45543956757,85611
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,8,1007,2396.4080572979665,1138.0,30.340681806053052,2.1058067287328353,4991688,4999992,129600.90157866478,80618
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,9,1008,2337.8507962332437,1098.0,27.780598647061012,2.129190160503865,2649840,4999992,129601.68297123909,76352
hpo_with_rl,2d_Hurink_vdata_18_workers.fjs,10,1009,2486.4714039056703,1172.0,39.905293646190295,2.1215626313188314,2990940,4999992,129600.51356172562,86893
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,1,1000,2878.4213041883895,1347.0,39.28868517589796,2.1369126237478766,804216,4128420,129601.05111074448,48533
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,2,1001,2782.9214180365016,1311.0,35.46267996388829,2.1227470770682695,554724,4149168,129601.82532548904,48119
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,3,1002,2964.057137667257,1394.0,42.04162311030067,2.1262963684844025,3572616,4116360,129601.39866113663,49675
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,4,1003,3075.863394228826,1452.0,36.68372870841451,2.1183632191658583,3104544,4163604,129600.47997665405,49245
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,5,1004,2748.790798247636,1290.0,31.273769603722737,2.130845580036927,1408920,4068456,129601.77567481995,48064
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,6,1005,2609.476292650928,1230.0,30.101152045557086,2.121525441179616,1425276,4510956,129601.17221856117,47648
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,7,1006,2918.082397750733,1363.0,52.811695754618924,2.140926190572805,464748,4125708,129601.8084449768,47181
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,8,1007,2522.673192979907,1182.0,28.004963054036523,2.134241280016842,1256124,4655088,129600.23119521141,45963
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,9,1008,2755.794150757551,1297.0,30.68830153190187,2.1247449119179267,351756,4129104,129601.81640791893,48022
hpo_with_rl,2d_Hurink_vdata_30_workers.fjs,10,1009,2856.975811003764,1337.0,34.96327478734047,2.136855505612389,271176,4100676,129600.874178648,49094
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,1,1000,1169.8285936583138,549.0,28.950631099278812,2.1308353254249797,2416740,4999992,129600.36170268059,115022
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,2,1001,1198.0285976541654,565.0,22.050138735425918,2.1204045976179917,1307052,4999992,129600.69594025612,115630
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,3,1002,1182.5062794025907,554.0,30.474991657219697,2.134487868957745,2516004,4999992,129600.75224637985,105198
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,4,1003,1199.7941657615652,569.0,27.461145287232952,2.1086013458023993,4502832,4999992,129600.38226151466,107349
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,5,1004,1143.2852187640585,535.0,26.24878296085315,2.1369817173159973,4213056,4999992,129600.13512992859,118500
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,6,1005,1145.2505723204877,543.0,17.906455906973786,2.109117076096662,4757136,4999992,129600.51202368736,111764
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,7,1006,1186.473698026902,549.0,38.58880360711331,2.1611542769160326,2139720,4999992,129600.36074900627,94415
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,8,1007,1204.5339289495469,573.0,21.913015386217726,2.1021534536641306,4928052,4999992,129600.52915525436,104995
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,9,1008,1187.6457485478,560.0,30.58278004259041,2.120795979549643,2700300,4999992,129601.15223431587,110410
hpo_with_rl,2d_Hurink_vdata_5_workers.fjs,10,1009,1142.9283385777187,533.0,28.67924203006323,2.144330841609228,1154604,4999992,129600.82445859909,104722
hpo_with_rl,3_DPpaulli_15_workers.fjs,1,1000,6168.54604165931,2901.0,54.310408193864156,2.1263516172558807,525528,1201452,129600.32150173187,25024
hpo_with_rl,3_DPpaulli_15_workers.fjs,2,1001,5982.665995726675,2814.0,58.820053123898525,2.1260362458161604,1182708,1773780,129600.06606841087,22560
hpo_with_rl,3_DPpaulli_15_workers.fjs,3,1002,5896.213121877367,2756.0,67.75584034612737,2.1394096958916426,779244,1610640,129601.07074213028,22984
hpo_with_rl,3_DPpaulli_15_workers.fjs,4,1003,6456.492205452014,3021.0,64.65072718884761,2.1372036429831227,288432,864960,129600.06821322441,26680
hpo_with_rl,3_DPpaulli_15_workers.fjs,5,1004,5580.062100311878,2627.0,48.819230988811825,2.124119566163638,764568,1341648,129602.70951867104,24153
hpo_with_rl,3_DPpaulli_15_workers.fjs,6,1005,6079.646804895806,2868.0,36.322079914966565,2.119821061679151,991248,1185336,129601.66024851799,24791
hpo_with_rl,3_DPpaulli_15_workers.fjs,7,1006,6377.674404384256,2979.0,61.98758572910912,2.140877611407941,753660,1668924,129602.73049378395,22817
hpo_with_rl,3_DPpaulli_15_workers.fjs,8,1007,5944.861084487461,2798.0,52.886285657181006,2.124682303247842,1231872,1483020,129601.30952954292,23417
hpo_with_rl,3_DPpaulli_15_workers.fjs,9,1008,6137.160526578142,2885.0,63.9359444130207,2.1272653471674667,697380,2070732,129601.0610692501,21341
hpo_with_rl,3_DPpaulli_15_workers.fjs,10,1009,6353.04820113861,2985.0,53.98309069640519,2.1283243554903217,371532,982428,129602.67705798149,25993
hpo_with_rl,3_DPpaulli_18_workers.fjs,1,1000,6122.2560601046125,2889.0,48.20212534909636,2.119160976152514,622344,1260936,129603.05218172073,24143
hpo_with_rl,3_DPpaulli_18_workers.fjs,2,1001,6374.617079219482,2993.0,56.926581570472806,2.1298419910522823,733716,1212564,129601.67435884476,24377
hpo_with_rl,3_DPpaulli_18_workers.fjs,3,1002,6663.859464523752,3149.0,59.434530591862476,2.1161827451647355,415464,1030356,129600.68075370789,25352
hpo_with_rl,3_DPpaulli_18_workers.fjs,4,1003,6477.310075663645,3050.0,52.63101587416301,2.123708221529064,632052,1137060,129602.0459599495,24794
hpo_with_rl,3_DPpaulli_18_workers.fjs,5,1004,5556.622663315557,2613.0,41.0046605226782,2.1265299132474382,1231128,1718820,129600.79198813438,22034
hpo_with_rl,3_DPpaulli_18_workers.fjs,6,1005,6311.629685862407,2989.0,43.15369198720077,2.1116191655611933,442824,1016064,129600.16288614273,25176
hpo_with_rl,3_DPpaulli_18_workers.fjs,7,1006,5902.93224068161,2761.0,61.71874156694853,2.137968939037164,527292,1317060,129600.82497692108,23917
hpo_with_rl,3_DPpaulli_18_workers.fjs,8,1007,5861.272305999288,2761.0,44.60352803724172,2.1228802267291877,1460964,1983636,129603.33762407303,20991
hpo_with_rl,3_DPpaulli_18_workers.fjs,9,1008,5902.535454081486,2771.0,58.09422705809066,2.13011023243648,1012452,1759788,129601.6616859436,21718
hpo_with_rl,3_DPpaulli_18_workers.fjs,10,1009,6307.629843063427,2960.0,58.44466908534368,2.1309560280619686,317676,1103604,129600.32993173599,24818
hpo_with_rl,3_DPpaulli_1_workers.fjs,1,1000,6122.291631163411,2900.0,61.3943187403226,2.1111350452287625,1914456,3837696,129601.08025693893,45390
hpo_with_rl,3_DPpaulli_1_workers.fjs,2,1001,5849.649836633838,2764.0,62.092160533074924,2.1163711420527633,1957968,3941928,129601.48895478249,45845
hpo_with_rl,3_DPpaulli_1_workers.fjs,3,1002,6213.528893439074,2946.0,59.27202812690976,2.1091408328034875,351288,3859008,129600.20322608948,46004
hpo_with_rl,3_DPpaulli_1_workers.fjs,4,1003,6352.275519595534,3013.0,60.403412662026156,2.1082892531017374,875616,3841752,129601.16348147392,46129
hpo_with_rl,3_DPpaulli_1_workers.fjs,5,1004,6206.913863924246,2947.0,55.63379553794272,2.1061804763909895,3099576,3995136,129600.90080809593,44339
hpo_with_rl,3_DPpaulli_1_workers.fjs,6,1005,6234.552603093043,2964.0,43.07962692516546,2.1034253046872617,1143684,4011216,129600.21571564674,46140
hpo_with_rl,3_DPpaulli_1_workers.fjs,7,1006,6334.0748148772645,2974.0,84.74021582610796,2.1298166828773586,310932,3949872,129600.04947829247,46277
hpo_with_rl,3_DPpaulli_1_workers.fjs,8,1007,6270.10739649456,2984.0,40.27201790797921,2.101242425098713,323592,3928272,129600.41040921211,45729
hpo_with_rl,3_DPpaulli_1_workers.fjs,9,1008,6242.703028659034,2949.0,58.51586054480482,2.116888107378445,867744,3795996,129602.09354138374,45286
hpo_with_rl,3_DPpaulli_1_workers.fjs,10,1009,6273.5092264105715,2966.0,75.8558035220658,2.1151413440359312,3653484,3931056,129600.30877375603,44965
hpo_with_rl,3_DPpaulli_9_workers.fjs,1,1000,5394.688028613864,2548.0,58.860472348618785,2.1172245010258495,677220,2900340,129601.72605895996,29346
hpo_with_rl,3_DPpaulli_9_workers.fjs,2,1001,5453.971969580922,2560.0,56.40900832693609,2.1304578006175476,1353888,2720148,129601.92360019684,29643
hpo_with_rl,3_DPpaulli_9_workers.fjs,3,1002,5198.420323400686,2433.0,51.926226953443816,2.136629808220586,838188,2836104,129601.54879927635,29656
hpo_with_rl,3_DPpaulli_9_workers.fjs,4,1003,5430.288716103479,2553.0,56.796097624644645,2.1270226071694003,474252,2777544,129603.00056362152,29890
hpo_with_rl,3_DPpaulli_9_workers.fjs,5,1004,5179.817595225162,2437.0,41.429077725446085,2.125489370219599,1942212,3143568,129600.76935577393,28138
hpo_with_rl,3_DPpaulli_9_workers.fjs,6,1005,5073.856966100396,2395.0,40.59108321008438,2.118520653904132,1344120,2853252,129601.10546946526,29599
hpo_with_rl,3_DPpaulli_9_workers.fjs,7,1006,5522.032898517786,2576.0,81.93251383581593,2.1436463115364077,723984,2792232,129601.14362597466,29626
hpo_with_rl,3_DPpaulli_9_workers.fjs,8,1007,5761.640313516761,2718.0,44.944757557032766,2.1198087982033704,2216124,2718324,129601.59064507484,30134
hpo_with_rl,3_DPpaulli_9_workers.fjs,9,1008,5370.040190168921,2520.0,50.00843901151346,2.1309683294321116,1224636,2897220,129600.05315542221,28930
hpo_with_rl,3_DPpaulli_9_workers.fjs,10,1009,5858.23655982788,2748.0,61.0891598637098,2.1318182532124745,435156,2677524,129600.11515641212,30670
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,1,1000,2186.7331280809985,1026.0,43.46830832143259,2.1313188382855737,3896640,4999992,129600.49553513527,59833
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,2,1001,2406.8368368083825,1132.0,34.3095728371546,2.1261809512441543,503784,4999992,129601.2599709034,55061
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,3,1002,2158.7800980492357,1012.0,42.327665199824196,2.133181915068415,4944420,4999992,129601.58170294762,55910
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,4,1003,2288.49478501919,1071.0,36.331227043713255,2.1367831792896266,287664,4999992,129600.35441279411,57430
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,5,1004,2174.397014563411,1028.0,28.460217642427057,2.115172193155069,3987108,4999992,129600.47130250931,56697
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,6,1005,2192.905787125211,1040.0,34.11592053304199,2.1085632568511645,3519924,4999992,129600.62719345093,59997
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,7,1006,2219.55475163941,1037.0,39.33454917088724,2.1403613805587365,148044,4999992,129600.16783070564,56287
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,8,1007,2210.318782338263,1049.0,31.253451489876102,2.1070722424578294,184944,4999992,129600.04494976997,56360
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,9,1008,2345.860707667246,1117.0,30.950588464099912,2.10014387436638,2656920,4999992,129600.58891010284,54733
hpo_with_rl,4_ChambersBarnes_10_workers.fjs,10,1009,2128.0333371779006,997.0,41.08500795231887,2.1344366471192586,656592,4999992,129601.43721747398,58942
hpo_with_rl,5_Kacem_3_workers.fjs,1,1000,15.269658700918702,7.0,0.4786905927278941,2.1813798144169576,827400,4999992,129600.65015172958,110880
hpo_with_rl,5_Kacem_3_workers.fjs,2,1001,18.74242545267141,9.0,1.1718781455487035,2.08249171696349,4966488,4999992,129600.28701615334,80002
hpo_with_rl,5_Kacem_3_workers.fjs,3,1002,19.085037846051854,9.0,0.4448846352164091,2.1205597606724282,682848,4999992,129600.33481907845,80346
hpo_with_rl,5_Kacem_3_workers.fjs,4,1003,16.78581020275641,8.0,1.0717221858399721,2.098226275344551,3881280,4999992,129600.81490015984,83620
hpo_with_rl,5_Kacem_3_workers.fjs,5,1004,16.666807339511365,8.0,0.6860501644071975,2.0833509174389206,1153176,4999992,129600.8400053978,83278
hpo_with_rl,5_Kacem_3_workers.fjs,6,1005,14.976200364855139,7.0,0.445813488887987,2.1394571949793053,3719184,4999992,129600.27533054352,83643
hpo_with_rl,5_Kacem_3_workers.fjs,7,1006,15.407883508847089,7.0,0.777010496273483,2.2011262155495843,3400188,4999992,129600.8506166935,84365
hpo_with_rl,5_Kacem_3_workers.fjs,8,1007,18.65624744290216,9.0,0.640887975117347,2.0729163825446846,4773240,4999992,129600.06172680855,82880
hpo_with_rl,5_Kacem_3_workers.fjs,9,1008,16.731520421566465,8.0,1.0225344398297627,2.091440052695808,4379664,4999992,129600.39816784859,81471
hpo_with_rl,5_Kacem_3_workers.fjs,10,1009,15.141900303111864,7.0,0.43390829425844235,2.163128614730266,3286464,4999992,129600.10703730583,79864
hpo_with_rl,5_Kacem_4_workers.fjs,1,1000,31.88273922429508,15.0,0.6810065022939138,2.125515948286339,4934964,4999992,129600.40026760101,90357
hpo_with_rl,5_Kacem_4_workers.fjs,2,1001,32.786629957336835,15.0,1.0289066214078393,2.1857753304891223,2927928,4999992,129600.01687145233,89585
hpo_with_rl,5_Kacem_4_workers.fjs,3,1002,30.45375843454326,14.0,0.776024575605563,2.175268459610233,4169088,4999992,129600.17480325699,95324
hpo_with_rl,5_Kacem_4_workers.fjs,4,1003,28.089724866372052,13.0,0.5819806172815636,2.160748066644004,4964796,4999992,129600.77935647964,98117
hpo_with_rl,5_Kacem_4_workers.fjs,5,1004,32.0342467904701,15.0,0.8804808310023505,2.135616452698007,2807196,4999992,129600.71714878082,98044
hpo_with_rl,5_Kacem_4_workers.fjs,6,1005,30.544944659046244,14.0,0.7955991665302168,2.181781761360446,3989220,4999992,129600.18161010742,93046
hpo_with_rl,5_Kacem_4_workers.fjs,7,1006,34.54682596229813,16.0,1.118058169065106,2.159176622643633,3702432,4999992,129600.71140694618,91208
hpo_with_rl,5_Kacem_4_workers.fjs,8,1007,32.793423276207626,15.0,0.8693169560231898,2.186228218413842,3933444,4999992,129600.29044246674,86699
hpo_with_rl,5_Kacem_4_workers.fjs,9,1008,31.226993847839733,14.0,1.5758778960152147,2.230499560559981,3879288,4999992,129600.09148907661,94096
hpo_with_rl,5_Kacem_4_workers.fjs,10,1009,28.689620276745085,13.0,0.731654572484938,2.20689386744193,4061472,4999992,129600.04551625252,91870
hpo_with_rl,6_Fattahi_14_workers.fjs,1,1000,1254.3721224020246,602.0,35.294232351805164,2.0836746219302733,2371272,4999992,129600.59916758537,126497
hpo_with_rl,6_Fattahi_14_workers.fjs,2,1001,1203.0556430693275,562.0,36.713571177159245,2.140668404037949,4159452,4999992,129600.03128004074,127480
hpo_with_rl,6_Fattahi_14_workers.fjs,3,1002,1202.7987190796616,574.0,34.52973666439127,2.0954681517067275,3187896,4999992,129600.06642699242,126970
hpo_with_rl,6_Fattahi_14_workers.fjs,4,1003,1205.649902789249,562.0,54.37019929455383,2.14528452453603,1526880,4999992,129600.33220410347,130131
hpo_with_rl,6_Fattahi_14_workers.fjs,5,1004,1185.3734511323148,558.0,37.6987676516169,2.1243251812407076,3224616,4999992,129600.65481567383,128920
hpo_with_rl,6_Fattahi_14_workers.fjs,6,1005,1220.6866121212036,582.0,20.136988137781064,2.0973996771841987,3944928,4999992,129600.78834795952,127994
hpo_with_rl,6_Fattahi_14_workers.fjs,7,1006,1239.0071467509235,576.0,59.069209911358385,2.151054074220353,1147620,4999992,129600.01630020142,128216
hpo_with_rl,6_Fattahi_14_workers.fjs,8,1007,1223.5860506979375,582.0,26.811725983861052,2.1023815304088274,1566816,4999992,129600.49932098389,127863
hpo_with_rl,6_Fattahi_14_workers.fjs,9,1008,1163.8780962073588,554.0,41.96053946016371,2.1008629895439688,1936680,4999992,129600.00906705856,127569
hpo_with_rl,6_Fattahi_14_workers.fjs,10,1009,1173.974460624357,557.0,28.942615138721166,2.1076740765248783,3471648,4999992,129600.26378035545,128485
hpo_with_rl,6_Fattahi_20_workers.fjs,1,1000,2828.7093811557147,1341.0,68.64383043910487,2.109402968796208,4113588,4999992,129600.52614569664,92808
hpo_with_rl,6_Fattahi_20_workers.fjs,2,1001,2929.717742514588,1394.0,51.372572013225636,2.10166265603629,4982220,4999992,129600.54550170898,94937
hpo_with_rl,6_Fattahi_20_workers.fjs,3,1002,2957.2781091456973,1409.0,71.29061979145766,2.098848906419941,3670764,4999992,129600.43639302254,92258
hpo_with_rl,6_Fattahi_20_workers.fjs,4,1003,2748.1270356130817,1289.0,61.70305289312442,2.131983735929466,3296868,4999992,129600.84783434868,93919
hpo_with_rl,6_Fattahi_20_workers.fjs,5,1004,2854.7894972029662,1337.0,50.12908272791046,2.1352202671675142,4127280,4999992,129600.83761310577,92045
hpo_with_rl,6_Fattahi_20_workers.fjs,6,1005,2803.80895343061,1320.0,45.49197929550218,2.1240976919928864,2540544,4999992,129600.05474257469,94590
hpo_with_rl,6_Fattahi_20_workers.fjs,7,1006,2952.821971025367,1396.0,100.83847402870155,2.115201984975191,1190736,4999992,129600.00082707405,90977
hpo_with_rl,6_Fattahi_20_workers.fjs,8,1007,2786.4260677317993,1315.0,42.211919053136924,2.1189551845869197,4615716,4999992,129600.27021718025,92667
hpo_with_rl,6_Fattahi_20_workers.fjs,9,1008,2837.411103846377,1334.0,66.03385613557415,2.126994830469548,3573036,4999992,129600.54273915291,107694
hpo_with_rl,6_Fattahi_20_workers.fjs,10,1009,2804.290975654743,1322.0,54.90474239201813,2.1212488469400475,4220460,4999992,129600.31294751167,97950
